Gen		Median		MAD		Best		Div		Run Best		Code
1		11700000.0		1135		0.01		1135		input1
2		1135.0		1135		0.009		1135		input1
3		1135.0		1135		0.009		1135		input1
4		1135.0		1135		0.007		1135		input1
5		1135.0		1135		0.01		1135		input1
6		1135.0		1135		0.006		1135		input1
7		1135.0		1135		0.009		1135		input1
8		1135.0		1135		0.005		1135		input1
9		1135.0		1135		0.009		1135		input1
10		1135.0		1135		0.007		1135		input1
11		1135.0		1135		0.007		1135		input1
12		1135.0		1135		0.008		1135		input1
13		1135.0		1135		0.009		1135		input1
14		1135.0		1135		0.01		1135		input1
15		1135.0		1135		0.009		1135		input1
16		1135.0		1135		0.01		1135		input1
17		1135.0		1135		0.006		1135		input1
18		1135.0		1135		0.011		1135		input1
19		1135.0		1135		0.011		1135		input1
20		1135.0		1135		0.009		1135		input1
21		1135.0		1135		0.01		1135		input1
22		1135.0		1135		0.013		1135		input1
23		1135.0		1135		0.013		1135		input1
24		1135.0		1135		0.013		1135		input1
25		1135.0		1135		0.013		1135		input1
26		1135.0		1135		0.015		1135		input1
27		1135.0		1135		0.015		1135		input1
28		1135.0		1135		0.017		1135		input1
29		1135.0		1135		0.016		1135		input1
30		1135.0		1135		0.013		1135		input1
31		1135.0		1135		0.015		1135		input1
32		1135.0		1135		0.017		1135		input1
33		1135.0		1135		0.016		1135		input1
34		1135.0		1135		0.016		1135		input1
35		1135.0		1135		0.021		1135		input1
36		1135.0		1135		0.029		1135		input1
37		1135.0		1135		0.028		1135		input1
38		1135.0		1135		0.024		1135		input1
39		1135.0		1135		0.026		1135		input1
40		1135.0		1135		0.04		1135		input1
41		1135.0		1135		0.038		1135		input1
42		1135.0		1135		0.032		1135		input1
43		1135.0		1135		0.031		1135		input1
44		1135.0		1135		0.047		1135		input1
45		1135.0		1135		0.037		1135		input1
46		1135.0		1135		0.041		1135		input1
47		1135.0		1135		0.039		1135		input1
48		1135.0		1135		0.042		1135		input1
49		1135.0		1135		0.044		1135		input1
50		1135.0		1135		0.04		1135		input1
51		1135.0		1135		0.045		1135		input1
52		1135.0		1135		0.039		1135		input1
53		1135.0		1135		0.044		1135		input1
54		1135.0		1135		0.032		1135		input1
55		1135.0		1135		0.038		1135		input1
56		1135.0		1135		0.035		1135		input1
57		1135.0		1135		0.042		1135		input1
58		1135.0		1135		0.042		1135		input1
59		1135.0		1135		0.039		1135		input1
60		1135.0		1135		0.045		1135		input1
61		1135.0		1135		0.042		1135		input1
62		1135.0		1135		0.044		1135		input1
63		1135.0		1135		0.045		1135		input1
64		1135.0		1135		0.045		1135		input1
65		1135.0		1135		0.048		1135		input1
66		1135.0		1135		0.043		1135		input1
67		1135.0		1135		0.04		1135		input1
68		1135.0		1135		0.039		1135		input1
69		1135.0		1135		0.036		1135		input1
70		1135.0		1135		0.039		1135		input1
71		1135.0		1135		0.044		1135		input1
72		1135.0		1135		0.058		1135		input1
73		1135.0		1135		0.056		1135		input1
74		1135.0		1135		0.062		1135		input1
75		1135.0		1135		0.063		1135		input1
76		1135.0		1135		0.061		1135		input1
77		1135.0		1135		0.065		1135		input1
78		1135.0		1135		0.063		1135		input1
79		1135.0		1135		0.065		1135		input1
80		1135.0		1135		0.066		1135		input1
81		1135.0		1135		0.06		1135		input1
82		1135.0		1135		0.067		1135		input1
83		1135.0		1135		0.061		1135		input1
84		1135.0		1135		0.067		1135		input1
85		1135.0		1135		0.063		1135		input1
86		1135.0		1135		0.072		1135		input1
87		1135.0		1135		0.069		1135		input1
88		1135.0		1135		0.064		1135		input1
89		1135.0		1135		0.056		1135		input1
90		1135.0		1135		0.067		1135		input1
91		1135.0		1135		0.059		1135		input1
92		1135.0		1135		0.059		1135		input1
93		1135.0		1135		0.064		1135		input1
94		1135.0		1135		0.06		1135		input1
95		1135.0		1135		0.063		1135		input1
96		1135.0		1135		0.072		1135		input1
97		1135.0		1135		0.079		1135		input1
98		1135.0		1135		0.065		1135		input1
99		1135.0		1135		0.066		1135		input1
100		1135.0		1135		0.077		1135		input1
101		1135.0		1135		0.075		1135		input1
102		1135.0		1135		0.073		1135		input1
103		1135.0		1135		0.069		1135		input1
104		1135.0		1135		0.076		1135		input1
105		1135.0		1135		0.064		1135		input1
106		1135.0		1135		0.062		1135		input1
107		1135.0		1135		0.066		1135		input1
108		1135.0		1135		0.069		1135		input1
