Gen		Median		MAD		Best		Div		Run Best		Code
1		11700000.0		1347		0.008		1347		input1
2		1347.0		1347		0.008		1347		input1
3		1347.0		1347		0.008		1347		input1
4		1347.0		1347		0.008		1347		input1
5		1347.0		1347		0.008		1347		input1
6		1347.0		1347		0.01		1347		input1
7		1347.0		1347		0.009		1347		input1
8		1347.0		1347		0.009		1347		input1
9		1347.0		1347		0.006		1347		input1
10		1347.0		1347		0.008		1347		input1
11		1347.0		1347		0.01		1347		input1
12		1347.0		1347		0.007		1347		input1
13		1347.0		1347		0.008		1347		input1
14		1347.0		1347		0.006		1347		input1
15		1347.0		1347		0.006		1347		input1
16		1347.0		1347		0.006		1347		input1
17		1347.0		1347		0.008		1347		input1
18		1347.0		1347		0.007		1347		input1
19		1347.0		1347		0.008		1347		input1
20		1347.0		1347		0.007		1347		input1
21		1347.0		1347		0.006		1347		input1
22		1347.0		1347		0.009		1347		input1
23		1347.0		1347		0.008		1347		input1
24		1347.0		1347		0.007		1347		input1
25		1347.0		1347		0.009		1347		input1
26		1347.0		1347		0.006		1347		input1
27		1347.0		1347		0.008		1347		input1
28		1347.0		1347		0.007		1347		input1
29		1347.0		1347		0.005		1347		input1
30		1347.0		1347		0.008		1347		input1
31		1347.0		1347		0.008		1347		input1
32		1347.0		1347		0.006		1347		input1
33		1347.0		1347		0.008		1347		input1
34		1347.0		1347		0.007		1347		input1
35		1347.0		1347		0.007		1347		input1
36		1347.0		1347		0.006		1347		input1
37		1347.0		1347		0.006		1347		input1
38		1347.0		1347		0.007		1347		input1
39		1347.0		1347		0.008		1347		input1
40		1347.0		1347		0.006		1347		input1
41		1347.0		1347		0.008		1347		input1
42		1347.0		1347		0.007		1347		input1
43		1347.0		1347		0.007		1347		input1
44		1347.0		1347		0.007		1347		input1
45		1347.0		1347		0.007		1347		input1
46		1347.0		1347		0.01		1347		input1
47		1347.0		1347		0.009		1347		input1
48		1347.0		1347		0.008		1347		input1
49		1347.0		1347		0.008		1347		input1
50		1347.0		1347		0.006		1347		input1
51		1347.0		1347		0.006		1347		input1
