Gen		Median		MAD		Best		Div		Run Best		Code
1		11700000.0		1404		0.012		1404		input1
2		1404.0		1404		0.011		1404		input1
3		1404.0		1404		0.01		1404		input1
4		1404.0		1404		0.008		1404		input1
5		1404.0		1404		0.009		1404		input1
6		1404.0		1404		0.009		1404		input1
7		1404.0		1404		0.009		1404		input1
8		1404.0		1404		0.009		1404		input1
9		1404.0		1404		0.008		1404		input1
10		1404.0		1404		0.01		1404		input1
11		1404.0		1404		0.009		1404		input1
12		1404.0		1404		0.009		1404		input1
13		1404.0		1404		0.009		1404		input1
14		1404.0		1404		0.009		1404		input1
15		1404.0		1404		0.01		1404		input1
16		1404.0		1404		0.01		1404		input1
17		1404.0		1404		0.008		1404		input1
18		1404.0		1404		0.009		1404		input1
19		1404.0		1404		0.008		1404		input1
20		1404.0		1404		0.012		1404		input1
21		1404.0		1404		0.007		1404		input1
22		1404.0		1404		0.009		1404		input1
23		1404.0		1404		0.008		1404		input1
24		1404.0		1404		0.01		1404		input1
25		1404.0		1404		0.009		1404		input1
26		1404.0		1404		0.009		1404		input1
27		1404.0		1404		0.008		1404		input1
28		1404.0		1404		0.01		1404		input1
29		1404.0		1404		0.01		1404		input1
30		1404.0		1404		0.011		1404		input1
31		1404.0		1404		0.01		1404		input1
32		1404.0		1404		0.009		1404		input1
33		1404.0		1404		0.009		1404		input1
34		1404.0		1404		0.009		1404		input1
35		1404.0		1404		0.011		1404		input1
36		1404.0		1404		0.011		1404		input1
37		1404.0		1404		0.007		1404		input1
38		1404.0		1404		0.008		1404		input1
39		1404.0		1404		0.009		1404		input1
40		1404.0		1404		0.01		1404		input1
41		1404.0		1404		0.007		1404		input1
42		1404.0		1404		0.006		1404		input1
43		1404.0		1404		0.006		1404		input1
44		1404.0		1404		0.007		1404		input1
45		1404.0		1404		0.008		1404		input1
46		1404.0		1404		0.006		1404		input1
47		1404.0		1404		0.007		1404		input1
48		1404.0		1404		0.008		1404		input1
49		1404.0		1404		0.009		1404		input1
50		1404.0		1404		0.008		1404		input1
51		1404.0		1404		0.009		1404		input1
52		1404.0		1404		0.008		1404		input1
53		1404.0		1404		0.008		1404		input1
54		1404.0		1404		0.006		1404		input1
55		1404.0		1404		0.008		1404		input1
56		1404.0		1404		0.009		1404		input1
57		1404.0		1404		0.009		1404		input1
58		1404.0		1404		0.007		1404		input1
59		1404.0		1404		0.008		1404		input1
60		1404.0		1404		0.007		1404		input1
61		1404.0		1404		0.008		1404		input1
62		1404.0		1404		0.006		1404		input1
63		1404.0		1404		0.005		1404		input1
64		1404.0		1404		0.009		1404		input1
65		1404.0		1404		0.01		1404		input1
66		1404.0		1404		0.009		1404		input1
67		1404.0		1404		0.007		1404		input1
68		1404.0		1404		0.009		1404		input1
69		1404.0		1404		0.009		1404		input1
70		1404.0		1404		0.006		1404		input1
71		1404.0		1404		0.008		1404		input1
72		1404.0		1404		0.008		1404		input1
73		1404.0		1404		0.008		1404		input1
74		1404.0		1404		0.007		1404		input1
75		1404.0		1404		0.006		1404		input1
76		1404.0		1404		0.009		1404		input1
77		1404.0		1404		0.006		1404		input1
78		1404.0		1404		0.01		1404		input1
79		1404.0		1404		0.007		1404		input1
80		1404.0		1404		0.008		1404		input1
81		1404.0		1404		0.008		1404		input1
82		1404.0		1404		0.008		1404		input1
83		1404.0		1404		0.006		1404		input1
84		1404.0		1404		0.009		1404		input1
85		1404.0		1404		0.008		1404		input1
86		1404.0		1404		0.008		1404		input1
87		1404.0		1404		0.009		1404		input1
88		1404.0		1404		0.008		1404		input1
89		1404.0		1404		0.006		1404		input1
90		1404.0		1404		0.006		1404		input1
91		1404.0		1404		0.008		1404		input1
92		1404.0		1404		0.007		1404		input1
93		1404.0		1404		0.008		1404		input1
94		1404.0		1404		0.009		1404		input1
95		1404.0		1404		0.009		1404		input1
96		1404.0		1404		0.009		1404		input1
97		1404.0		1404		0.008		1404		input1
98		1404.0		1404		0.009		1404		input1
99		1404.0		1404		0.008		1404		input1
100		1404.0		1404		0.008		1404		input1
101		1404.0		1404		0.01		1404		input1
102		1404.0		1404		0.007		1404		input1
103		1404.0		1404		0.008		1404		input1
104		1404.0		1404		0.008		1404		input1
105		1404.0		1404		0.008		1404		input1
106		1404.0		1404		0.006		1404		input1
107		1404.0		1404		0.009		1404		input1
108		1404.0		1404		0.009		1404		input1
109		1404.0		1404		0.007		1404		input1
110		1404.0		1404		0.008		1404		input1
111		1404.0		1404		0.007		1404		input1
112		1404.0		1404		0.007		1404		input1
113		1404.0		1404		0.008		1404		input1
114		1404.0		1404		0.006		1404		input1
115		1404.0		1404		0.008		1404		input1
116		1404.0		1404		0.006		1404		input1
117		1404.0		1404		0.006		1404		input1
118		1404.0		1404		0.009		1404		input1
119		1404.0		1404		0.009		1404		input1
120		1404.0		1404		0.006		1404		input1
121		1404.0		1404		0.009		1404		input1
122		1404.0		1404		0.008		1404		input1
123		1404.0		1404		0.007		1404		input1
124		1404.0		1404		0.008		1404		input1
125		1404.0		1404		0.01		1404		input1
126		1404.0		1404		0.007		1404		input1
127		1404.0		1404		0.008		1404		input1
128		1404.0		1404		0.008		1404		input1
129		1404.0		1404		0.009		1404		input1
130		1404.0		1404		0.007		1404		input1
131		1404.0		1404		0.006		1404		input1
132		1404.0		1404		0.008		1404		input1
133		1404.0		1404		0.01		1404		input1
134		1404.0		1404		0.006		1404		input1
135		1404.0		1404		0.007		1404		input1
136		1404.0		1404		0.009		1404		input1
137		1404.0		1404		0.007		1404		input1
138		1404.0		1404		0.009		1404		input1
139		1404.0		1404		0.007		1404		input1
140		1404.0		1404		0.007		1404		input1
141		1404.0		1404		0.008		1404		input1
142		1404.0		1404		0.006		1404		input1
143		1404.0		1404		0.007		1404		input1
144		1404.0		1404		0.008		1404		input1
145		1404.0		1404		0.009		1404		input1
146		1404.0		1404		0.009		1404		input1
147		1404.0		1404		0.009		1404		input1
148		1404.0		1404		0.01		1404		input1
149		1404.0		1404		0.008		1404		input1
150		1404.0		1404		0.009		1404		input1
151		1404.0		1404		0.011		1404		input1
152		1404.0		1404		0.008		1404		input1
153		1404.0		1404		0.009		1404		input1
154		1404.0		1404		0.009		1404		input1
155		1404.0		1404		0.006		1404		input1
156		1404.0		1404		0.009		1404		input1
157		1404.0		1404		0.009		1404		input1
158		1404.0		1404		0.009		1404		input1
159		1404.0		1404		0.009		1404		input1
160		1404.0		1404		0.013		1404		input1
161		1404.0		1404		0.013		1404		input1
162		1404.0		1404		0.017		1404		input1
163		1404.0		1404		0.016		1404		input1
164		1404.0		1404		0.019		1404		input1
165		1404.0		1404		0.014		1404		input1
166		1404.0		1404		0.017		1404		input1
167		1404.0		1404		0.014		1404		input1
168		1404.0		1404		0.015		1404		input1
169		1404.0		1404		0.016		1404		input1
170		1404.0		1404		0.019		1404		input1
171		1404.0		1404		0.02		1404		input1
172		1404.0		1404		0.02		1404		input1
173		1404.0		1404		0.017		1404		input1
174		1404.0		1404		0.021		1404		input1
175		1404.0		1404		0.019		1404		input1
176		1404.0		1404		0.016		1404		input1
177		1404.0		1404		0.017		1404		input1
178		1404.0		1404		0.018		1404		input1
179		1404.0		1404		0.018		1404		input1
180		1404.0		1404		0.018		1404		input1
181		1404.0		1404		0.018		1404		input1
182		1404.0		1404		0.016		1404		input1
183		1404.0		1404		0.017		1404		input1
184		1404.0		1404		0.017		1404		input1
185		1404.0		1404		0.014		1404		input1
186		1404.0		1404		0.021		1404		input1
187		1404.0		1404		0.016		1404		input1
188		1404.0		1404		0.018		1404		input1
189		1404.0		1404		0.017		1404		input1
190		1404.0		1404		0.018		1404		input1
191		1404.0		1404		0.017		1404		input1
192		1404.0		1404		0.017		1404		input1
193		1404.0		1404		0.018		1404		input1
194		1404.0		1404		0.018		1404		input1
195		1404.0		1404		0.016		1404		input1
