Gen		Median		MAD		Best		Div		Run Best		Code
1		11700000.0		1392		0.011		1392		input1
2		1392.0		1392		0.009		1392		input1
3		1392.0		1392		0.014		1392		input1
4		1392.0		1392		0.015		1392		input1
5		1392.0		1392		0.013		1392		input1
6		1392.0		1392		0.009		1392		input1
7		1392.0		1392		0.014		1392		input1
8		1392.0		1392		0.015		1392		input1
9		1392.0		1392		0.013		1392		input1
10		1392.0		1392		0.017		1392		input1
11		1392.0		1392		0.015		1392		input1
12		1392.0		1392		0.014		1392		input1
13		1392.0		1392		0.013		1392		input1
14		1392.0		1392		0.015		1392		input1
15		1392.0		1392		0.017		1392		input1
16		1392.0		1392		0.013		1392		input1
17		1392.0		1392		0.016		1392		input1
18		1392.0		1392		0.016		1392		input1
19		1392.0		1392		0.02		1392		input1
20		1392.0		1392		0.014		1392		input1
21		1392.0		1392		0.017		1392		input1
22		1392.0		1392		0.015		1392		input1
23		1392.0		1392		0.013		1392		input1
24		1392.0		1392		0.016		1392		input1
25		1392.0		1392		0.016		1392		input1
26		1392.0		1392		0.016		1392		input1
27		1392.0		1392		0.013		1392		input1
28		1392.0		1392		0.014		1392		input1
29		1392.0		1392		0.019		1392		input1
30		1392.0		1392		0.014		1392		input1
31		1392.0		1392		0.016		1392		input1
32		1392.0		1392		0.015		1392		input1
33		1392.0		1392		0.011		1392		input1
34		1392.0		1392		0.013		1392		input1
35		1392.0		1392		0.016		1392		input1
36		1392.0		1392		0.016		1392		input1
37		1392.0		1392		0.013		1392		input1
38		1392.0		1392		0.016		1392		input1
39		1392.0		1392		0.016		1392		input1
40		1392.0		1392		0.014		1392		input1
41		1392.0		1392		0.017		1392		input1
42		1392.0		1392		0.014		1392		input1
43		1392.0		1392		0.014		1392		input1
44		1392.0		1392		0.016		1392		input1
45		1392.0		1392		0.015		1392		input1
46		1392.0		1392		0.015		1392		input1
47		1392.0		1392		0.014		1392		input1
48		1392.0		1392		0.015		1392		input1
49		1392.0		1392		0.016		1392		input1
50		1392.0		1392		0.016		1392		input1
51		1392.0		1392		0.011		1392		input1
52		1392.0		1392		0.016		1392		input1
53		1392.0		1392		0.014		1392		input1
54		1392.0		1392		0.012		1392		input1
55		1392.0		1392		0.011		1392		input1
56		1392.0		1392		0.012		1392		input1
57		1392.0		1392		0.015		1392		input1
58		1392.0		1392		0.012		1392		input1
59		1392.0		1392		0.013		1392		input1
60		1392.0		1392		0.017		1392		input1
61		1392.0		1392		0.014		1392		input1
62		1392.0		1392		0.015		1392		input1
63		1392.0		1392		0.013		1392		input1
64		1392.0		1392		0.016		1392		input1
65		1392.0		1392		0.018		1392		input1
66		1392.0		1392		0.013		1392		input1
67		1392.0		1392		0.016		1392		input1
68		1392.0		1392		0.014		1392		input1
69		1392.0		1392		0.014		1392		input1
70		1392.0		1392		0.015		1392		input1
71		1392.0		1392		0.015		1392		input1
72		1392.0		1392		0.015		1392		input1
73		1392.0		1392		0.022		1392		input1
74		1392.0		1392		0.014		1392		input1
75		1392.0		1392		0.014		1392		input1
76		1392.0		1392		0.014		1392		input1
77		1392.0		1392		0.012		1392		input1
78		1392.0		1392		0.014		1392		input1
79		1392.0		1392		0.014		1392		input1
80		1392.0		1392		0.014		1392		input1
81		1392.0		1392		0.01		1392		input1
